timestamp,sensor_id,sensor_type,value,x,y
2025-07-09T10:16:56.561795,4,ultrasonic,1.3693521041277747,0.8,0.4
2025-07-09T10:16:56.561795,5,laser,0.7658465559232108,1.0,0.5
2025-07-09T10:16:57.563353,0,temperature,23.013928325145997,0.0,0.0
2025-07-09T10:16:57.563353,1,accelerometer,-0.7833186251112716,0.2,0.1
2025-07-09T10:16:57.563353,2,strain_gauge,0.007306979166517601,0.4,0.2
2025-07-09T10:16:57.563353,3,pressure,1008.2225912393623,0.6,0.3
2025-07-09T10:16:57.563353,4,ultrasonic,0.22050578459896708,0.8,0.4
2025-07-09T10:16:57.563353,5,laser,0.13205717666978445,1.0,0.5
2025-07-09T10:16:58.564181,0,temperature,19.739527948505156,0.0,0.0
2025-07-09T10:16:58.564181,1,accelerometer,0.5426341076325645,0.2,0.1
2025-07-09T10:16:58.564181,2,strain_gauge,0.006717835943131328,0.4,0.2
2025-07-09T10:16:58.564181,3,pressure,1010.5907482727163,0.6,0.3
2025-07-09T10:16:58.564181,4,ultrasonic,0.4498555837029461,0.8,0.4
2025-07-09T10:16:58.564181,5,laser,0.6193181012680973,1.0,0.5
2025-07-09T10:16:59.565780,0,temperature,23.87402056333117,0.0,0.0
2025-07-09T10:16:59.565780,1,accelerometer,0.7128728218758698,0.2,0.1
2025-07-09T10:16:59.565780,2,strain_gauge,0.008816393236401054,0.4,0.2
2025-07-09T10:16:59.565780,3,pressure,1014.1444739634716,0.6,0.3
2025-07-09T10:16:59.565780,4,ultrasonic,0.8826583502996708,0.8,0.4
2025-07-09T10:16:59.565780,5,laser,0.24607928909758947,1.0,0.5
2025-07-09T10:17:00.567427,0,temperature,19.39661301032424,0.0,0.0
2025-07-09T10:17:00.567427,1,accelerometer,0.08505680940081595,0.2,0.1
2025-07-09T10:17:00.567427,2,strain_gauge,0.0014969229509684768,0.4,0.2
2025-07-09T10:17:00.567427,3,pressure,1017.9522934394134,0.6,0.3
2025-07-09T10:17:00.567427,4,ultrasonic,0.4206648624774718,0.8,0.4
2025-07-09T10:17:00.567427,5,laser,0.6377943639217984,1.0,0.5
2025-07-09T10:17:01.568664,0,temperature,20.864015545734482,0.0,0.0
2025-07-09T10:17:01.568664,1,accelerometer,-0.9275250495372722,0.2,0.1
2025-07-09T10:17:01.568664,2,strain_gauge,0.006511016948545234,0.4,0.2
2025-07-09T10:17:01.568664,3,pressure,1015.2643543036276,0.6,0.3
2025-07-09T10:17:01.568664,4,ultrasonic,0.6773477826043897,0.8,0.4
2025-07-09T10:17:01.568664,5,laser,0.2545558725662769,1.0,0.5
2025-07-09T10:17:02.569952,0,temperature,21.577382954478317,0.0,0.0
2025-07-09T10:17:02.569952,1,accelerometer,0.20802181961346533,0.2,0.1
2025-07-09T10:17:02.569952,2,strain_gauge,0.007031384238746452,0.4,0.2
2025-07-09T10:17:02.569952,3,pressure,1012.5678028949661,0.6,0.3
2025-07-09T10:17:02.569952,4,ultrasonic,0.10023110346125352,0.8,0.4
2025-07-09T10:17:02.569952,5,laser,0.2567335091605464,1.0,0.5
2025-07-09T10:17:03.571660,0,temperature,21.18009778877953,0.0,0.0
2025-07-09T10:17:03.571660,1,accelerometer,0.98020846715244,0.2,0.1
2025-07-09T10:17:03.571660,2,strain_gauge,0.0009616378776920786,0.4,0.2
2025-07-09T10:17:03.571660,3,pressure,1016.4152140558261,0.6,0.3
2025-07-09T10:17:03.571660,4,ultrasonic,1.6818185135017714,0.8,0.4
2025-07-09T10:17:03.571660,5,laser,0.9533208470803217,1.0,0.5
2025-07-09T10:17:04.573280,0,temperature,20.867807999719773,0.0,0.0
2025-07-09T10:17:04.573280,1,accelerometer,0.7123893770547953,0.2,0.1
2025-07-09T10:17:04.573280,2,strain_gauge,0.001670829605955907,0.4,0.2
2025-07-09T10:17:04.573280,3,pressure,1014.5365909052756,0.6,0.3
2025-07-09T10:17:04.573280,4,ultrasonic,0.6835752292645134,0.8,0.4
2025-07-09T10:17:04.573280,5,laser,0.5536264444321738,1.0,0.5
2025-07-09T10:17:05.574602,0,temperature,18.773334412860684,0.0,0.0
2025-07-09T10:17:05.574602,1,accelerometer,-0.9232243489852505,0.2,0.1
2025-07-09T10:17:05.574602,2,strain_gauge,0.009448636687927718,0.4,0.2
2025-07-09T10:17:05.574602,3,pressure,1014.9647426291035,0.6,0.3
2025-07-09T10:17:05.574602,4,ultrasonic,1.6260517676644115,0.8,0.4
2025-07-09T10:17:05.574602,5,laser,0.17377548371831342,1.0,0.5
2025-07-09T10:17:06.575245,0,temperature,19.725194310013823,0.0,0.0
2025-07-09T10:17:06.575245,1,accelerometer,-0.16705815349545738,0.2,0.1
2025-07-09T10:17:06.575245,2,strain_gauge,0.00999975372582056,0.4,0.2
2025-07-09T10:17:06.575245,3,pressure,1018.0263437961946,0.6,0.3
2025-07-09T10:17:06.575245,4,ultrasonic,1.1456732856007827,0.8,0.4
2025-07-09T10:17:06.575245,5,laser,0.26425347149779377,1.0,0.5
2025-07-09T10:17:07.576608,0,temperature,22.710115623316057,0.0,0.0
2025-07-09T10:17:07.576608,1,accelerometer,0.8990975348004075,0.2,0.1
2025-07-09T10:17:07.576608,2,strain_gauge,0.0065098808138891705,0.4,0.2
2025-07-09T10:17:07.576608,3,pressure,1008.6677393509971,0.6,0.3
2025-07-09T10:17:07.576608,4,ultrasonic,1.3613455679235433,0.8,0.4
2025-07-09T10:17:07.576608,5,laser,0.4730936724900481,1.0,0.5
2025-07-09T10:17:08.577997,0,temperature,20.095156462399295,0.0,0.0
2025-07-09T10:17:08.577997,1,accelerometer,0.5062755062846869,0.2,0.1
2025-07-09T10:17:08.577997,2,strain_gauge,0.00686024230071594,0.4,0.2
2025-07-09T10:17:08.577997,3,pressure,1011.990689228982,0.6,0.3
2025-07-09T10:17:08.577997,4,ultrasonic,0.5512883113085278,0.8,0.4
2025-07-09T10:17:08.577997,5,laser,0.26199285862780797,1.0,0.5
2025-07-09T10:17:09.583326,0,temperature,20.304882735724746,0.0,0.0
2025-07-09T10:17:09.583326,1,accelerometer,-0.3964968372520079,0.2,0.1
2025-07-09T10:17:09.583326,2,strain_gauge,0.004802550692927165,0.4,0.2
2025-07-09T10:17:09.583326,3,pressure,1012.3365681068176,0.6,0.3
2025-07-09T10:17:09.583326,4,ultrasonic,0.6695499178980844,0.8,0.4
2025-07-09T10:17:09.583326,5,laser,0.14901188329992376,1.0,0.5
2025-07-09T10:17:10.593729,0,temperature,23.110321076373687,0.0,0.0
2025-07-09T10:17:10.593729,1,accelerometer,-0.8662804017612968,0.2,0.1
2025-07-09T10:17:10.593729,2,strain_gauge,0.0024053318174260463,0.4,0.2
2025-07-09T10:17:10.593729,3,pressure,1011.4188606377796,0.6,0.3
2025-07-09T10:17:10.593729,4,ultrasonic,1.65147673901054,0.8,0.4
2025-07-09T10:17:10.593729,5,laser,0.45902597309327886,1.0,0.5
2025-07-09T10:17:11.595398,0,temperature,19.318738743996892,0.0,0.0
2025-07-09T10:17:11.595398,1,accelerometer,0.47188070322182996,0.2,0.1
2025-07-09T10:17:11.595398,2,strain_gauge,0.008106917971919998,0.4,0.2
2025-07-09T10:17:11.595398,3,pressure,1008.4439549231977,0.6,0.3
2025-07-09T10:17:11.595398,4,ultrasonic,0.49997129426906906,0.8,0.4
2025-07-09T10:17:11.595398,5,laser,0.18209707346794302,1.0,0.5
2025-07-09T10:17:12.597040,0,temperature,18.68802513759485,0.0,0.0
2025-07-09T10:17:12.597040,1,accelerometer,-0.06270862445964909,0.2,0.1
2025-07-09T10:17:12.597040,2,strain_gauge,0.0005713948038439298,0.4,0.2
2025-07-09T10:17:12.597040,3,pressure,1017.1724232634726,0.6,0.3
2025-07-09T10:17:12.597040,4,ultrasonic,1.3737593573580222,0.8,0.4
2025-07-09T10:17:12.597040,5,laser,0.9166014943398768,1.0,0.5
2025-07-09T10:17:13.598396,0,temperature,20.230585064674685,0.0,0.0
2025-07-09T10:17:13.598396,1,accelerometer,0.3021121279574257,0.2,0.1
2025-07-09T10:17:13.598396,2,strain_gauge,0.00570240288518032,0.4,0.2
2025-07-09T10:17:13.598396,3,pressure,1005.0958841790217,0.6,0.3
2025-07-09T10:17:13.598396,4,ultrasonic,1.723290728726855,0.8,0.4
2025-07-09T10:17:13.598396,5,laser,0.7324790023370533,1.0,0.5
2025-07-09T10:17:14.600103,0,temperature,18.797017111886746,0.0,0.0
2025-07-09T10:17:14.600103,1,accelerometer,0.16254327023212944,0.2,0.1
2025-07-09T10:17:14.600103,2,strain_gauge,0.0089024874446646,0.4,0.2
2025-07-09T10:17:14.600103,3,pressure,1015.680779927037,0.6,0.3
2025-07-09T10:17:14.600103,4,ultrasonic,1.5538846070842955,0.8,0.4
2025-07-09T10:17:14.600103,5,laser,0.20449752572748814,1.0,0.5
2025-07-09T10:17:15.601292,0,temperature,21.057127154159595,0.0,0.0
2025-07-09T10:17:15.601292,1,accelerometer,-0.44961414878418937,0.2,0.1
2025-07-09T10:17:15.601292,2,strain_gauge,0.008676276361869054,0.4,0.2
2025-07-09T10:17:15.601292,3,pressure,1017.101623725565,0.6,0.3
2025-07-09T10:17:15.601292,4,ultrasonic,1.4405076246370871,0.8,0.4
2025-07-09T10:17:15.601292,5,laser,0.36130197044092205,1.0,0.5
2025-07-09T10:17:16.601908,0,temperature,21.969983203267336,0.0,0.0
2025-07-09T10:17:16.601908,1,accelerometer,-0.5468389229131088,0.2,0.1
2025-07-09T10:17:16.601908,2,strain_gauge,0.005347077278501153,0.4,0.2
2025-07-09T10:17:16.601908,3,pressure,1014.853502555961,0.6,0.3
2025-07-09T10:17:16.601908,4,ultrasonic,0.2024481326720151,0.8,0.4
2025-07-09T10:17:16.601908,5,laser,0.19254397328261197,1.0,0.5
2025-07-09T10:17:17.603279,0,temperature,21.769093729379932,0.0,0.0
2025-07-09T10:17:17.603279,1,accelerometer,-0.9318913232130863,0.2,0.1
2025-07-09T10:17:17.603279,2,strain_gauge,0.006632905296431865,0.4,0.2
2025-07-09T10:17:17.603279,3,pressure,1015.223408618938,0.6,0.3
2025-07-09T10:17:17.603279,4,ultrasonic,0.31931968539545874,0.8,0.4
2025-07-09T10:17:17.603279,5,laser,0.2363035496809951,1.0,0.5
2025-07-09T10:17:18.605011,0,temperature,20.094235606217165,0.0,0.0
2025-07-09T10:17:18.605011,1,accelerometer,0.9825118275990272,0.2,0.1
2025-07-09T10:17:18.605011,2,strain_gauge,0.0005449376247525695,0.4,0.2
2025-07-09T10:17:18.605011,3,pressure,1007.8825201886852,0.6,0.3
2025-07-09T10:17:18.605011,4,ultrasonic,0.6983855094054254,0.8,0.4
2025-07-09T10:17:18.605011,5,laser,0.23228079497951493,1.0,0.5
2025-07-09T10:17:19.610575,0,temperature,20.33950552779138,0.0,0.0
2025-07-09T10:17:19.610575,1,accelerometer,-0.6826905692062113,0.2,0.1
2025-07-09T10:17:19.610575,2,strain_gauge,0.007257430587489284,0.4,0.2
2025-07-09T10:17:19.610575,3,pressure,1005.6741833605695,0.6,0.3
2025-07-09T10:17:19.610575,4,ultrasonic,1.3163013704616604,0.8,0.4
2025-07-09T10:17:19.610575,5,laser,0.986530597632246,1.0,0.5
2025-07-09T10:17:20.612153,0,temperature,20.176367023528215,0.0,0.0
2025-07-09T10:17:20.612153,1,accelerometer,0.413391712089372,0.2,0.1
2025-07-09T10:17:20.612153,2,strain_gauge,0.009208297492053602,0.4,0.2
2025-07-09T10:17:20.612153,3,pressure,1017.538504756468,0.6,0.3
2025-07-09T10:17:20.612153,4,ultrasonic,1.3608603915334037,0.8,0.4
2025-07-09T10:17:20.612153,5,laser,0.0634005088696723,1.0,0.5
2025-07-09T10:17:21.613771,0,temperature,23.99823678593105,0.0,0.0
2025-07-09T10:17:21.613771,1,accelerometer,-0.34637194126081505,0.2,0.1
2025-07-09T10:17:21.613771,2,strain_gauge,0.0014578898621310076,0.4,0.2
2025-07-09T10:17:21.613771,3,pressure,1010.1842763111354,0.6,0.3
2025-07-09T10:17:21.613771,4,ultrasonic,0.5533969063129627,0.8,0.4
2025-07-09T10:17:21.613771,5,laser,0.21698171246373787,1.0,0.5
2025-07-09T10:17:22.615607,0,temperature,19.781209876847026,0.0,0.0
2025-07-09T10:17:22.615607,1,accelerometer,-0.7074787640579308,0.2,0.1
2025-07-09T10:17:22.615607,2,strain_gauge,0.009486812119813037,0.4,0.2
2025-07-09T10:17:22.615607,3,pressure,1010.8728358405151,0.6,0.3
2025-07-09T10:17:22.615607,4,ultrasonic,1.3373476553437285,0.8,0.4
2025-07-09T10:17:22.615607,5,laser,0.5488387704854271,1.0,0.5
2025-07-09T10:17:23.617082,0,temperature,23.903906301051798,0.0,0.0
2025-07-09T10:17:23.617082,1,accelerometer,0.291170238197233,0.2,0.1
2025-07-09T10:17:23.617082,2,strain_gauge,0.00413677510900786,0.4,0.2
2025-07-09T10:17:23.617082,3,pressure,1016.7108056194438,0.6,0.3
2025-07-09T10:17:23.617082,4,ultrasonic,0.5013231221388355,0.8,0.4
2025-07-09T10:17:23.617082,5,laser,0.9996602808165644,1.0,0.5
2025-07-09T10:17:24.618078,0,temperature,19.8585563883973,0.0,0.0
2025-07-09T10:17:24.618078,1,accelerometer,0.37172837412697013,0.2,0.1
2025-07-09T10:17:24.618078,2,strain_gauge,0.007012053685173131,0.4,0.2
2025-07-09T10:17:24.618078,3,pressure,1017.6805584275559,0.6,0.3
2025-07-09T10:17:24.618078,4,ultrasonic,0.7785197855794495,0.8,0.4
2025-07-09T10:17:24.618078,5,laser,0.25012991701948173,1.0,0.5
2025-07-09T10:17:25.619861,0,temperature,19.866382416158558,0.0,0.0
2025-07-09T10:17:25.619861,1,accelerometer,0.45450893805312176,0.2,0.1
2025-07-09T10:17:25.619861,2,strain_gauge,0.006881300266160506,0.4,0.2
2025-07-09T10:17:25.619861,3,pressure,1013.4554418418294,0.6,0.3
2025-07-09T10:17:25.619861,4,ultrasonic,0.6417406160807322,0.8,0.4
2025-07-09T10:17:25.619861,5,laser,0.9648746412440338,1.0,0.5
2025-07-09T10:17:26.621925,0,temperature,19.19032724775127,0.0,0.0
2025-07-09T10:17:26.621925,1,accelerometer,0.9296169883083865,0.2,0.1
2025-07-09T10:17:26.621925,2,strain_gauge,0.007187078783118296,0.4,0.2
2025-07-09T10:17:26.621925,3,pressure,1005.4253751669162,0.6,0.3
2025-07-09T10:17:26.621925,4,ultrasonic,0.7807390597929713,0.8,0.4
2025-07-09T10:17:26.621925,5,laser,0.41967423006796856,1.0,0.5
2025-07-09T10:17:27.623201,0,temperature,20.776291574941464,0.0,0.0
2025-07-09T10:17:27.623201,1,accelerometer,0.7268486079855152,0.2,0.1
2025-07-09T10:17:27.623201,2,strain_gauge,0.006394487199755881,0.4,0.2
2025-07-09T10:17:27.623201,3,pressure,1012.8153060522843,0.6,0.3
2025-07-09T10:17:27.623201,4,ultrasonic,1.9127892146076988,0.8,0.4
2025-07-09T10:17:27.623201,5,laser,0.15336701596968672,1.0,0.5
2025-07-09T10:17:28.624450,0,temperature,18.681656201857404,0.0,0.0
2025-07-09T10:17:28.624450,1,accelerometer,-0.24091957377293438,0.2,0.1
2025-07-09T10:17:28.624450,2,strain_gauge,0.00588406827800498,0.4,0.2
2025-07-09T10:17:28.624450,3,pressure,1017.7021994930979,0.6,0.3
2025-07-09T10:17:28.624450,4,ultrasonic,0.4534989434851928,0.8,0.4
2025-07-09T10:17:28.624450,5,laser,0.886028137850278,1.0,0.5
2025-07-09T10:17:29.625174,0,temperature,21.256552960196892,0.0,0.0
2025-07-09T10:17:29.625174,1,accelerometer,0.39472263454206935,0.2,0.1
2025-07-09T10:17:29.625174,2,strain_gauge,0.006127230547449997,0.4,0.2
2025-07-09T10:17:29.625174,3,pressure,1017.2178743826931,0.6,0.3
2025-07-09T10:17:29.625174,4,ultrasonic,0.822114567114669,0.8,0.4
2025-07-09T10:17:29.625174,5,laser,0.5355229267676824,1.0,0.5
2025-07-09T10:17:30.626175,0,temperature,23.731107895253153,0.0,0.0
2025-07-09T10:17:30.626175,1,accelerometer,0.040258957515775684,0.2,0.1
2025-07-09T10:17:30.626175,2,strain_gauge,0.0061728251012959055,0.4,0.2
2025-07-09T10:17:30.626175,3,pressure,1008.1731346663212,0.6,0.3
2025-07-09T10:17:30.626175,4,ultrasonic,0.2033796406671513,0.8,0.4
2025-07-09T10:17:30.626175,5,laser,0.5498943268546292,1.0,0.5
2025-07-09T10:17:31.627170,0,temperature,18.373282580517685,0.0,0.0
2025-07-09T10:17:31.627170,1,accelerometer,0.04717595607091196,0.2,0.1
2025-07-09T10:17:31.627170,2,strain_gauge,0.004269050992484246,0.4,0.2
2025-07-09T10:17:31.627170,3,pressure,1006.9319999607447,0.6,0.3
2025-07-09T10:17:31.627170,4,ultrasonic,1.1689156124491662,0.8,0.4
2025-07-09T10:17:31.627170,5,laser,0.4228314673023513,1.0,0.5
2025-07-09T10:17:32.629689,0,temperature,20.0151856361237,0.0,0.0
2025-07-09T10:17:32.629689,1,accelerometer,0.25985740637188814,0.2,0.1
2025-07-09T10:17:32.629689,2,strain_gauge,0.0005795274643212612,0.4,0.2
2025-07-09T10:17:32.629689,3,pressure,1011.8262508378667,0.6,0.3
2025-07-09T10:17:32.629689,4,ultrasonic,1.9157550942339934,0.8,0.4
2025-07-09T10:17:32.629689,5,laser,0.7685758724833509,1.0,0.5
2025-07-09T10:17:33.632012,0,temperature,18.329612915257133,0.0,0.0
2025-07-09T10:17:33.632012,1,accelerometer,0.8819834975967993,0.2,0.1
2025-07-09T10:17:33.632012,2,strain_gauge,0.00343112511874054,0.4,0.2
2025-07-09T10:17:33.632012,3,pressure,1014.7545188930532,0.6,0.3
2025-07-09T10:17:33.632012,4,ultrasonic,0.05989191767104329,0.8,0.4
2025-07-09T10:17:33.632012,5,laser,0.499893229909285,1.0,0.5
2025-07-09T10:17:34.633290,0,temperature,19.43219635372559,0.0,0.0
2025-07-09T10:17:34.633290,1,accelerometer,0.16833705555272038,0.2,0.1
2025-07-09T10:17:34.633290,2,strain_gauge,0.006588439368869876,0.4,0.2
2025-07-09T10:17:34.633290,3,pressure,1005.8407848804264,0.6,0.3
2025-07-09T10:17:34.633290,4,ultrasonic,0.13978376016412808,0.8,0.4
2025-07-09T10:17:34.633290,5,laser,0.6380386917126564,1.0,0.5
2025-07-09T10:17:35.634851,0,temperature,19.421742145645975,0.0,0.0
2025-07-09T10:17:35.634851,1,accelerometer,0.9486016322112911,0.2,0.1
2025-07-09T10:17:35.634851,2,strain_gauge,0.0025139196573602395,0.4,0.2
2025-07-09T10:17:35.634851,3,pressure,1005.8085616762002,0.6,0.3
2025-07-09T10:17:35.634851,4,ultrasonic,1.6280339912817523,0.8,0.4
2025-07-09T10:17:35.634851,5,laser,0.140404640935618,1.0,0.5
2025-07-09T10:17:36.636394,0,temperature,19.220144254251228,0.0,0.0
2025-07-09T10:17:36.636394,1,accelerometer,0.10960969130438736,0.2,0.1
2025-07-09T10:17:36.636394,2,strain_gauge,0.004779224910189338,0.4,0.2
2025-07-09T10:17:36.636394,3,pressure,1015.9423561767649,0.6,0.3
2025-07-09T10:17:36.636394,4,ultrasonic,1.5704698071313203,0.8,0.4
2025-07-09T10:17:36.636394,5,laser,0.15322000369009026,1.0,0.5
2025-07-09T10:17:37.638077,0,temperature,18.94616302149202,0.0,0.0
2025-07-09T10:17:37.638077,1,accelerometer,-0.7460593128054029,0.2,0.1
2025-07-09T10:17:37.638077,2,strain_gauge,0.0026388146984853743,0.4,0.2
2025-07-09T10:17:37.638077,3,pressure,1015.2807582091259,0.6,0.3
2025-07-09T10:17:37.638077,4,ultrasonic,1.7761971957054863,0.8,0.4
2025-07-09T10:17:37.638077,5,laser,0.666183694421857,1.0,0.5
2025-07-09T10:17:38.639719,0,temperature,22.74678729151031,0.0,0.0
2025-07-09T10:17:38.639719,1,accelerometer,-0.9330301483466454,0.2,0.1
2025-07-09T10:17:38.639719,2,strain_gauge,0.0028738012911822364,0.4,0.2
2025-07-09T10:17:38.639719,3,pressure,1014.4788486895138,0.6,0.3
2025-07-09T10:17:38.639719,4,ultrasonic,1.8415990105532558,0.8,0.4
2025-07-09T10:17:38.639719,5,laser,0.6376866714117858,1.0,0.5
2025-07-09T10:17:39.641284,0,temperature,18.105740405555526,0.0,0.0
2025-07-09T10:17:39.641284,1,accelerometer,-0.7948234025280039,0.2,0.1
2025-07-09T10:17:39.641284,2,strain_gauge,0.00019552100402137618,0.4,0.2
2025-07-09T10:17:39.641284,3,pressure,1014.7755133634832,0.6,0.3
2025-07-09T10:17:39.641284,4,ultrasonic,1.5781156442260003,0.8,0.4
2025-07-09T10:17:39.641284,5,laser,0.3990100254917449,1.0,0.5
2025-07-09T10:17:40.641931,0,temperature,18.49554003742717,0.0,0.0
2025-07-09T10:17:40.641931,1,accelerometer,0.5991594495714261,0.2,0.1
2025-07-09T10:17:40.641931,2,strain_gauge,0.006292012289857441,0.4,0.2
2025-07-09T10:17:40.641931,3,pressure,1007.9546916817594,0.6,0.3
2025-07-09T10:17:40.641931,4,ultrasonic,0.030758686203943952,0.8,0.4
2025-07-09T10:17:40.641931,5,laser,0.6641859690131497,1.0,0.5
2025-07-09T10:17:41.643220,0,temperature,18.477523732904565,0.0,0.0
2025-07-09T10:17:41.643220,1,accelerometer,0.9439775749996941,0.2,0.1
2025-07-09T10:17:41.643220,2,strain_gauge,0.0005103556179938574,0.4,0.2
2025-07-09T10:17:41.643220,3,pressure,1017.9241576476726,0.6,0.3
2025-07-09T10:17:41.643220,4,ultrasonic,1.466426627517625,0.8,0.4
2025-07-09T10:17:41.643220,5,laser,0.8710812502474999,1.0,0.5
2025-07-09T10:17:42.644117,0,temperature,23.243306114284657,0.0,0.0
2025-07-09T10:17:42.644117,1,accelerometer,0.5461634591508322,0.2,0.1
2025-07-09T10:17:42.644117,2,strain_gauge,0.008904615219158047,0.4,0.2
2025-07-09T10:17:42.644117,3,pressure,1008.2153699684947,0.6,0.3
2025-07-09T10:17:42.644117,4,ultrasonic,1.0749853077173719,0.8,0.4
2025-07-09T10:17:42.644117,5,laser,0.42108206571712503,1.0,0.5
2025-07-09T10:17:43.645355,0,temperature,22.221301244034294,0.0,0.0
2025-07-09T10:17:43.645355,1,accelerometer,-0.669056814537099,0.2,0.1
2025-07-09T10:17:43.645355,2,strain_gauge,0.0034874562481905704,0.4,0.2
2025-07-09T10:17:43.645355,3,pressure,1016.7281889918771,0.6,0.3
2025-07-09T10:17:43.645355,4,ultrasonic,1.565522228564955,0.8,0.4
2025-07-09T10:17:43.645355,5,laser,0.8727833229575159,1.0,0.5
2025-07-09T10:17:44.646589,0,temperature,23.895685877392165,0.0,0.0
2025-07-09T10:17:44.646589,1,accelerometer,-0.9537680337631496,0.2,0.1
2025-07-09T10:17:44.646589,2,strain_gauge,0.004274502983233686,0.4,0.2
2025-07-09T10:17:44.646589,3,pressure,1009.445326927171,0.6,0.3
2025-07-09T10:17:44.646589,4,ultrasonic,1.2463514517921805,0.8,0.4
2025-07-09T10:17:44.646589,5,laser,0.8111366079622918,1.0,0.5
